filter,pool_name,fee_percent,has_rewards,volume_24h,liquidity,fees_24h,apr_24h,epoch_time
All Pools,AVAX - USDC,0.05,False,1264303.0,439324.0,701.38,58.27,1785025961
All Pools,QI - AVAX,0.3,False,286270.0,141420.0,715.68,184.71,1785025961
All Pools,ARENA - AVAX,0.01,False,259457.0,249036.0,25.87,3.79,1785025961
All Pools,sAVAX - AVAX,0.01,False,68234.0,48347.0,7.125,5.38,1785025961
All Pools,LCPEDU - USDt,0.8,False,65657.0,7416558.0,323.25,1.59,1785025961
All Pools,AUSD - USDC,0.01,False,48836.0,116270.0,5.895,1.85,1785025961
All Pools,AVAX - USDt,0.2,False,47019.0,102634.0,103.1,36.67,1785025961
All Pools,AVAX - USDC,0.3,False,34089.0,351749.0,85.22,8.84,1785025961
All Pools,USDC - XAVA,0.3,False,28498.0,472805.0,71.25,5.5,1785025961
All Pools,JOE - USDC.e,0.3,False,26835.0,264512.0,67.09,9.26,1785025961
All Pools,JOE - AVAX,0.3,False,20228.0,219552.0,50.57,8.41,1785025961
All Pools,AVAX - USDT.e,0.3,False,20174.0,476507.0,50.44,3.86,1785025961
All Pools,USDt - USDC,0.005,False,19286.0,159892.0,1.363,0.31,1785025961
All Pools,USDC.e - AVAX,0.3,False,18252.0,370148.0,45.63,4.5,1785025961
All Pools,USDt - USDC,0.01,False,16226.0,162632.0,1.301,0.29,1785025961
All Pools,QI - AVAX,0.25,False,15546.0,10268.0,112.05,398.31,1785025961
All Pools,XAVA - AVAX,0.8,False,15245.0,118464.0,123.26,37.98,1785025961
All Pools,WETH.e - AVAX,0.3,False,14427.0,382210.0,36.07,3.44,1785025961
All Pools,AAVE.e - AVAX,0.3,False,14331.0,259838.0,35.83,5.03,1785025961
All Pools,BEAM - AVAX,0.25,False,12459.0,14526.0,31.64,79.5,1785025961
All Pools,USDT.e - USDt,0.02,False,12206.0,44502.0,2.442,2.0,1785025961
All Pools,sAVAX - AVAX,0.1,False,11136.0,41343.0,11.14,9.83,1785025961
All Pools,AVAX - BTC.b,0.05,False,10066.0,27099.0,6.316,8.51,1785025961
All Pools,FOLKS - AVAX,0.25,False,9772.75,36356.0,24.81,24.9,1785025961
All Pools,MIM - AVAX,0.3,False,8986.84,159133.0,22.47,5.15,1785025961
All Pools,BTC.b - USDC,0.05,False,8188.97,582483.0,4.146,0.26,1785025961
All Pools,COQ - AVAX,0.3,False,7726.35,440551.0,19.32,1.6,1785025961
All Pools,USDT.e - USDC,0.02,False,7439.18,51209.0,1.494,1.07,1785025961
All Pools,CAPY - ARENA,0.3,False,5765.31,14112.0,14.41,37.28,1785025961
All Pools,WBTC - BTC.b,0.03,False,5731.22,68382.0,1.72,0.92,1785025961
All Pools,WBTC.e - BTC.b,0.03,False,4953.21,231294.0,1.528,0.24,1785025961
All Pools,BEAM - USDC,0.3,False,4936.99,65969.0,12.34,6.83,1785025961
All Pools,BTC.b - AVAX,0.3,False,4657.78,109853.0,11.64,3.87,1785025961
All Pools,WETH.e - USDC,0.15,False,4648.92,12847.0,6.994,19.87,1785025961
All Pools,WBTC.e - AVAX,0.3,False,4495.29,134197.0,11.24,3.06,1785025961
All Pools,USDt - AVAX,0.3,False,4389.16,39157.0,10.97,10.23,1785025961
All Pools,JOE - USDT.e,0.3,False,3571.2,53030.0,8.928,6.15,1785025961
All Pools,DAI.e - USDC,0.02,False,3274.55,26891.0,0.67703,0.92,1785025961
All Pools,TOPIA - AVAX,0.1,False,3183.23,1173.77,4.756,147.89,1785025961
All Pools,HBR - AVAX,0.3,False,2601.37,4.048,6.503,58633.94,1785025961
All Pools,AVAX - DAI.e,0.3,False,2281.67,28992.0,5.704,7.18,1785025961
All Pools,NXUSD - WXT,0.3,False,2046.14,481150.0,5.115,0.39,1785025961
All Pools,LINK.e - AVAX,0.3,False,1932.87,40079.0,4.832,4.4,1785025961
All Pools,USDC.e - USDC,0.02,False,1899.43,3896.4,0.38576,3.61,1785025961
All Pools,gOHM - AVAX,0.3,False,1856.7,130590.0,4.642,1.3,1785025961
All Pools,JOE - USDC,0.3,False,1791.7,24105.0,4.479,6.78,1785025961
All Pools,GUN - AVAX,0.25,False,1744.36,9306.96,5.852,22.95,1785025961
All Pools,SolvBTC - BTC.b,0.04,False,1473.16,191108.0,0.66008,0.13,1785025961
All Pools,ORNG - AVAX,0.3,False,1264.28,17038.0,3.161,6.77,1785025961
All Pools,AVAX - TOPIA,0.3,False,1109.24,1851.19,2.773,54.68,1785025961
All Pools,APIX - ARENA,0.3,False,943.15,2637.77,2.358,32.63,1785025961
All Pools,w3ULL - AVAX,0.3,False,920.72,49082.0,2.302,1.71,1785025961
All Pools,XAUt0 - USDt,0.04,False,871.18,27583.0,0.41745,0.55,1785025961
All Pools,COQ - COQAI,0.3,False,852.27,20507.0,2.131,3.79,1785025961
All Pools,SB - AVAX,0.3,False,839.6,6133.76,2.099,12.49,1785025961
All Pools,USDt - ncash,0.3,False,831.19,1041.53,2.078,72.82,1785025961
All Pools,AVAX - XAVA,0.3,False,756.27,12650.0,1.891,5.46,1785025961
All Pools,HUNDRED - USDC,0.3,False,725.05,491847.0,1.813,0.13,1785025961
All Pools,SYN - AVAX,0.3,False,689.51,4511.68,1.724,13.95,1785025961
All Pools,ZRO - AVAX,0.25,False,588.15,1700.69,1.559,33.46,1785025961
All Pools,HEFE - AVAX,0.3,False,554.52,28865.0,1.386,1.75,1785025961
All Pools,BLSEYE🎯 - AVAX,0.3,False,508.63,4677.23,1.272,9.92,1785025961
All Pools,USDT.e - USDC,0.02,False,492.7,899.8,0.05064,2.05,1785025961
All Pools,AUSD - USDt,0.01,False,464.03,53759.0,0.06955,0.05,1785025961
All Pools,ARENA - AVAX,2.5,False,459.61,517.77,12.23,862.5,1785025961
All Pools,KIMBO - AVAX,0.3,False,433.63,43544.0,1.084,0.91,1785025961
All Pools,APIX - ID,0.3,False,424.68,18594.0,1.062,2.08,1785025961
All Pools,BLSEYE🎯 - ARENA,0.3,False,413.95,1431.17,1.035,26.39,1785025961
All Pools,AVAX - JUICE,0.3,False,400.4,10247.0,1.001,3.57,1785025961
All Pools,USDC.e - USDC,0.02,False,363.24,9748.92,0.03692,0.14,1785025961
All Pools,NODL - AVAX,0.1,False,348.34,674.89,0.34853,18.85,1785025961
